Iteration,Shape1,Width1,Height1,Color1,Shape2,Width2,Height2,Color2,Shape3,Width3,Height3,Color3,Shape4,Width4,Height4,Color4,Shape5,Width5,Height5,Color5,iteration
8740,Rect1,70,12,orange,Rect2,120,38,red,Rect3,118,30,red,Rect4,42,40,yellow,Rect5,310,67,blue,31
8741,Rect1,68,14,orange,Rect2,110,40,red,Rect3,112,34,red,Rect4,46,40,yellow,Rect5,300,69,blue,31
8742,Rect1,68,14,orange,Rect2,110,38,red,Rect3,118,32,red,Rect4,40,36,yellow,Rect5,300,71,blue,31
8743,Rect1,66,20,orange,Rect2,116,30,red,Rect3,112,30,red,Rect4,42,32,yellow,Rect5,304,65,blue,31
8744,Rect1,68,18,orange,Rect2,114,40,red,Rect3,112,36,red,Rect4,44,34,yellow,Rect5,308,69,blue,31
8745,Rect1,66,12,orange,Rect2,112,40,red,Rect3,110,36,red,Rect4,40,32,yellow,Rect5,308,69,blue,31
8746,Rect1,66,22,orange,Rect2,116,32,red,Rect3,110,36,red,Rect4,50,38,yellow,Rect5,300,71,blue,31
8747,Rect1,68,16,orange,Rect2,118,36,red,Rect3,112,36,red,Rect4,46,30,yellow,Rect5,302,73,blue,31
8748,Rect1,60,12,orange,Rect2,112,34,red,Rect3,118,36,red,Rect4,44,38,yellow,Rect5,302,67,blue,31
8749,Rect1,62,12,orange,Rect2,120,30,red,Rect3,118,32,red,Rect4,50,36,yellow,Rect5,306,71,blue,31
8750,Rect1,62,20,orange,Rect2,118,36,red,Rect3,120,38,red,Rect4,42,36,yellow,Rect5,310,73,blue,31
8751,Rect1,62,16,orange,Rect2,110,32,red,Rect3,120,30,red,Rect4,40,36,yellow,Rect5,308,67,blue,31
8752,Rect1,64,12,orange,Rect2,114,34,red,Rect3,120,32,red,Rect4,44,30,yellow,Rect5,304,75,blue,31
8753,Rect1,68,16,orange,Rect2,110,32,red,Rect3,110,30,red,Rect4,42,38,yellow,Rect5,306,69,blue,31
8754,Rect1,68,22,orange,Rect2,114,30,red,Rect3,120,30,red,Rect4,42,36,yellow,Rect5,300,69,blue,31
8755,Rect1,62,14,orange,Rect2,112,38,red,Rect3,116,38,red,Rect4,46,34,yellow,Rect5,308,65,blue,31
8756,Rect1,64,12,orange,Rect2,116,36,red,Rect3,118,40,red,Rect4,40,32,yellow,Rect5,300,65,blue,31
8757,Rect1,66,14,orange,Rect2,110,38,red,Rect3,112,32,red,Rect4,46,34,yellow,Rect5,308,67,blue,31
8758,Rect1,70,20,orange,Rect2,112,34,red,Rect3,110,30,red,Rect4,42,36,yellow,Rect5,306,65,blue,31
8759,Rect1,68,12,orange,Rect2,116,30,red,Rect3,120,34,red,Rect4,48,34,yellow,Rect5,304,73,blue,31
8760,Rect1,70,16,orange,Rect2,112,34,red,Rect3,116,36,red,Rect4,40,36,yellow,Rect5,302,69,blue,31
8761,Rect1,64,22,orange,Rect2,110,34,red,Rect3,110,38,red,Rect4,40,32,yellow,Rect5,308,69,blue,31
8762,Rect1,66,12,orange,Rect2,118,30,red,Rect3,110,34,red,Rect4,40,32,yellow,Rect5,306,71,blue,31
8763,Rect1,64,16,orange,Rect2,112,34,red,Rect3,118,32,red,Rect4,46,38,yellow,Rect5,308,69,blue,31
8764,Rect1,68,18,orange,Rect2,110,34,red,Rect3,110,34,red,Rect4,40,34,yellow,Rect5,306,65,blue,31
8765,Rect1,60,20,orange,Rect2,116,34,red,Rect3,112,38,red,Rect4,46,32,yellow,Rect5,304,71,blue,31
8766,Rect1,66,20,orange,Rect2,110,36,red,Rect3,116,36,red,Rect4,48,34,yellow,Rect5,302,73,blue,31
8767,Rect1,68,16,orange,Rect2,120,32,red,Rect3,110,38,red,Rect4,44,34,yellow,Rect5,304,65,blue,31
8768,Rect1,60,16,orange,Rect2,114,36,red,Rect3,112,34,red,Rect4,48,32,yellow,Rect5,306,73,blue,31
8769,Rect1,68,12,orange,Rect2,118,32,red,Rect3,118,30,red,Rect4,46,40,yellow,Rect5,306,73,blue,31
8770,Rect1,64,20,orange,Rect2,110,38,red,Rect3,118,30,red,Rect4,40,32,yellow,Rect5,306,65,blue,31
8771,Rect1,66,16,orange,Rect2,110,36,red,Rect3,116,32,red,Rect4,50,34,yellow,Rect5,308,73,blue,31
8772,Rect1,66,16,orange,Rect2,112,34,red,Rect3,110,38,red,Rect4,40,36,yellow,Rect5,306,65,blue,31
8773,Rect1,66,16,orange,Rect2,110,34,red,Rect3,112,34,red,Rect4,46,32,yellow,Rect5,308,71,blue,31
8774,Rect1,62,14,orange,Rect2,112,34,red,Rect3,116,36,red,Rect4,44,36,yellow,Rect5,308,69,blue,31
8775,Rect1,60,20,orange,Rect2,114,40,red,Rect3,116,34,red,Rect4,40,34,yellow,Rect5,304,71,blue,31
8776,Rect1,64,14,orange,Rect2,112,40,red,Rect3,118,38,red,Rect4,48,36,yellow,Rect5,304,71,blue,31
8777,Rect1,70,12,orange,Rect2,112,30,red,Rect3,112,34,red,Rect4,40,36,yellow,Rect5,302,73,blue,31
8778,Rect1,60,20,orange,Rect2,114,30,red,Rect3,114,32,red,Rect4,44,38,yellow,Rect5,306,67,blue,31
8779,Rect1,68,18,orange,Rect2,114,36,red,Rect3,120,38,red,Rect4,48,36,yellow,Rect5,302,75,blue,31
8780,Rect1,70,18,orange,Rect2,110,36,red,Rect3,110,38,red,Rect4,48,30,yellow,Rect5,308,69,blue,31
8781,Rect1,60,18,orange,Rect2,112,40,red,Rect3,110,36,red,Rect4,42,38,yellow,Rect5,304,65,blue,31
8782,Rect1,70,16,orange,Rect2,116,38,red,Rect3,112,32,red,Rect4,40,34,yellow,Rect5,300,69,blue,31
8783,Rect1,70,16,orange,Rect2,114,40,red,Rect3,116,36,red,Rect4,50,36,yellow,Rect5,302,71,blue,31
8784,Rect1,66,14,orange,Rect2,114,30,red,Rect3,112,32,red,Rect4,40,38,yellow,Rect5,302,65,blue,31
8785,Rect1,62,14,orange,Rect2,110,38,red,Rect3,112,34,red,Rect4,50,34,yellow,Rect5,300,65,blue,31
8786,Rect1,64,12,orange,Rect2,114,30,red,Rect3,114,36,red,Rect4,46,40,yellow,Rect5,308,71,blue,31
8787,Rect1,60,12,orange,Rect2,118,40,red,Rect3,112,40,red,Rect4,42,40,yellow,Rect5,306,69,blue,31
8788,Rect1,64,16,orange,Rect2,114,30,red,Rect3,114,30,red,Rect4,42,40,yellow,Rect5,308,67,blue,31
8789,Rect1,68,20,orange,Rect2,114,32,red,Rect3,110,30,red,Rect4,40,34,yellow,Rect5,306,71,blue,31
8790,Rect1,60,12,orange,Rect2,114,32,red,Rect3,112,34,red,Rect4,50,34,yellow,Rect5,302,71,blue,31
8791,Rect1,66,18,orange,Rect2,112,38,red,Rect3,116,34,red,Rect4,48,34,yellow,Rect5,302,67,blue,31
8792,Rect1,60,22,orange,Rect2,110,40,red,Rect3,112,30,red,Rect4,40,34,yellow,Rect5,300,65,blue,31
8793,Rect1,66,22,orange,Rect2,110,32,red,Rect3,112,38,red,Rect4,50,36,yellow,Rect5,304,69,blue,31
8794,Rect1,60,14,orange,Rect2,114,38,red,Rect3,114,36,red,Rect4,40,36,yellow,Rect5,300,71,blue,31
8795,Rect1,68,18,orange,Rect2,112,36,red,Rect3,120,32,red,Rect4,40,34,yellow,Rect5,306,73,blue,31
8796,Rect1,68,20,orange,Rect2,116,38,red,Rect3,112,30,red,Rect4,46,32,yellow,Rect5,304,73,blue,31
8797,Rect1,62,14,orange,Rect2,118,34,red,Rect3,116,30,red,Rect4,46,32,yellow,Rect5,306,71,blue,31
8798,Rect1,66,12,orange,Rect2,118,38,red,Rect3,112,36,red,Rect4,46,38,yellow,Rect5,302,65,blue,31
8799,Rect1,70,16,orange,Rect2,112,32,red,Rect3,110,36,red,Rect4,50,32,yellow,Rect5,302,73,blue,31
8800,Rect1,62,20,orange,Rect2,118,36,red,Rect3,110,32,red,Rect4,48,38,yellow,Rect5,304,73,blue,31
8801,Rect1,68,18,orange,Rect2,110,34,red,Rect3,116,38,red,Rect4,40,32,yellow,Rect5,304,67,blue,31
8802,Rect1,66,18,orange,Rect2,110,32,red,Rect3,116,34,red,Rect4,46,40,yellow,Rect5,306,65,blue,31
8803,Rect1,60,12,orange,Rect2,110,30,red,Rect3,110,36,red,Rect4,44,36,yellow,Rect5,308,75,blue,31
8804,Rect1,60,12,orange,Rect2,110,34,red,Rect3,112,36,red,Rect4,42,40,yellow,Rect5,302,71,blue,31
8805,Rect1,62,20,orange,Rect2,110,32,red,Rect3,110,30,red,Rect4,42,30,yellow,Rect5,306,75,blue,31
8806,Rect1,62,18,orange,Rect2,120,38,red,Rect3,116,36,red,Rect4,40,38,yellow,Rect5,306,67,blue,31
8807,Rect1,62,22,orange,Rect2,114,34,red,Rect3,118,30,red,Rect4,48,34,yellow,Rect5,300,73,blue,31
8808,Rect1,60,12,orange,Rect2,118,32,red,Rect3,112,32,red,Rect4,50,34,yellow,Rect5,304,73,blue,31
8809,Rect1,70,14,orange,Rect2,110,40,red,Rect3,110,36,red,Rect4,46,40,yellow,Rect5,310,65,blue,31
8810,Rect1,60,20,orange,Rect2,118,38,red,Rect3,110,38,red,Rect4,42,30,yellow,Rect5,304,75,blue,31
8811,Rect1,64,20,orange,Rect2,110,36,red,Rect3,114,30,red,Rect4,48,40,yellow,Rect5,306,73,blue,31
8812,Rect1,66,14,orange,Rect2,110,32,red,Rect3,112,36,red,Rect4,40,36,yellow,Rect5,306,71,blue,31
8813,Rect1,68,22,orange,Rect2,118,40,red,Rect3,112,38,red,Rect4,44,30,yellow,Rect5,304,69,blue,31
8814,Rect1,70,14,orange,Rect2,118,30,red,Rect3,112,30,red,Rect4,50,36,yellow,Rect5,310,65,blue,31
8815,Rect1,60,16,orange,Rect2,118,40,red,Rect3,118,30,red,Rect4,44,30,yellow,Rect5,308,65,blue,31
8816,Rect1,66,20,orange,Rect2,114,38,red,Rect3,116,30,red,Rect4,42,30,yellow,Rect5,310,71,blue,31
8817,Rect1,60,18,orange,Rect2,110,32,red,Rect3,118,34,red,Rect4,40,34,yellow,Rect5,300,73,blue,31
8818,Rect1,60,22,orange,Rect2,110,32,red,Rect3,118,34,red,Rect4,40,30,yellow,Rect5,308,69,blue,31
8819,Rect1,70,12,orange,Rect2,110,38,red,Rect3,110,34,red,Rect4,42,30,yellow,Rect5,308,71,blue,31
8820,Rect1,62,18,orange,Rect2,120,40,red,Rect3,116,36,red,Rect4,42,36,yellow,Rect5,308,67,blue,31
8821,Rect1,62,12,orange,Rect2,114,36,red,Rect3,118,36,red,Rect4,40,38,yellow,Rect5,306,69,blue,31
8822,Rect1,70,22,orange,Rect2,116,30,red,Rect3,116,32,red,Rect4,48,32,yellow,Rect5,306,73,blue,31
8823,Rect1,60,16,orange,Rect2,110,34,red,Rect3,110,30,red,Rect4,42,36,yellow,Rect5,306,73,blue,31
8824,Rect1,64,20,orange,Rect2,110,30,red,Rect3,118,32,red,Rect4,42,34,yellow,Rect5,308,73,blue,31
8825,Rect1,64,20,orange,Rect2,110,30,red,Rect3,118,34,red,Rect4,46,34,yellow,Rect5,300,75,blue,31
8826,Rect1,60,14,orange,Rect2,114,34,red,Rect3,114,34,red,Rect4,42,30,yellow,Rect5,306,67,blue,31
8827,Rect1,66,12,orange,Rect2,118,40,red,Rect3,118,36,red,Rect4,44,38,yellow,Rect5,306,71,blue,31
8828,Rect1,66,12,orange,Rect2,112,36,red,Rect3,112,34,red,Rect4,40,34,yellow,Rect5,308,67,blue,31
8829,Rect1,70,16,orange,Rect2,116,40,red,Rect3,110,38,red,Rect4,42,30,yellow,Rect5,308,67,blue,31
8830,Rect1,62,20,orange,Rect2,110,32,red,Rect3,118,30,red,Rect4,40,30,yellow,Rect5,300,73,blue,31
8831,Rect1,64,14,orange,Rect2,112,40,red,Rect3,116,30,red,Rect4,40,30,yellow,Rect5,308,71,blue,31
8832,Rect1,60,16,orange,Rect2,116,30,red,Rect3,118,38,red,Rect4,42,34,yellow,Rect5,302,69,blue,31
8833,Rect1,68,16,orange,Rect2,118,30,red,Rect3,114,32,red,Rect4,48,34,yellow,Rect5,300,67,blue,31
8834,Rect1,68,20,orange,Rect2,120,30,red,Rect3,116,40,red,Rect4,42,38,yellow,Rect5,306,69,blue,31
8835,Rect1,64,14,orange,Rect2,120,38,red,Rect3,110,40,red,Rect4,40,40,yellow,Rect5,308,67,blue,31
8836,Rect1,68,18,orange,Rect2,110,38,red,Rect3,118,34,red,Rect4,48,32,yellow,Rect5,310,67,blue,31
8837,Rect1,66,22,orange,Rect2,118,32,red,Rect3,118,30,red,Rect4,48,30,yellow,Rect5,304,75,blue,31
8838,Rect1,64,12,orange,Rect2,114,32,red,Rect3,114,38,red,Rect4,46,30,yellow,Rect5,308,69,blue,31
8839,Rect1,64,16,orange,Rect2,114,40,red,Rect3,112,34,red,Rect4,40,34,yellow,Rect5,308,71,blue,31
8840,Rect1,62,12,orange,Rect2,112,38,red,Rect3,112,36,red,Rect4,48,30,yellow,Rect5,306,67,blue,31
8841,Rect1,62,12,orange,Rect2,120,40,red,Rect3,110,32,red,Rect4,46,36,yellow,Rect5,304,69,blue,31
8842,Rect1,68,14,orange,Rect2,116,30,red,Rect3,110,38,red,Rect4,44,36,yellow,Rect5,300,69,blue,31
8843,Rect1,64,22,orange,Rect2,116,32,red,Rect3,114,40,red,Rect4,44,34,yellow,Rect5,308,69,blue,31
8844,Rect1,70,18,orange,Rect2,118,40,red,Rect3,112,30,red,Rect4,44,38,yellow,Rect5,310,71,blue,31
8845,Rect1,62,20,orange,Rect2,110,32,red,Rect3,112,30,red,Rect4,48,34,yellow,Rect5,308,71,blue,31
8846,Rect1,70,12,orange,Rect2,114,32,red,Rect3,110,38,red,Rect4,46,34,yellow,Rect5,302,75,blue,31
8847,Rect1,64,16,orange,Rect2,116,34,red,Rect3,118,30,red,Rect4,50,30,yellow,Rect5,310,65,blue,31
8848,Rect1,68,18,orange,Rect2,116,38,red,Rect3,120,36,red,Rect4,40,36,yellow,Rect5,302,67,blue,31
8849,Rect1,64,14,orange,Rect2,120,36,red,Rect3,112,32,red,Rect4,48,36,yellow,Rect5,302,67,blue,31
8850,Rect1,64,14,orange,Rect2,114,30,red,Rect3,110,32,red,Rect4,44,32,yellow,Rect5,308,69,blue,31
8851,Rect1,64,22,orange,Rect2,114,30,red,Rect3,112,34,red,Rect4,46,34,yellow,Rect5,304,69,blue,31
8852,Rect1,60,12,orange,Rect2,110,30,red,Rect3,110,38,red,Rect4,44,32,yellow,Rect5,304,69,blue,31
8853,Rect1,64,12,orange,Rect2,118,32,red,Rect3,118,34,red,Rect4,42,36,yellow,Rect5,306,73,blue,31
8854,Rect1,60,16,orange,Rect2,118,38,red,Rect3,116,34,red,Rect4,42,38,yellow,Rect5,302,69,blue,31
8855,Rect1,64,16,orange,Rect2,116,36,red,Rect3,120,32,red,Rect4,44,30,yellow,Rect5,302,73,blue,31
8856,Rect1,64,16,orange,Rect2,118,30,red,Rect3,114,38,red,Rect4,44,34,yellow,Rect5,300,67,blue,31
8857,Rect1,62,20,orange,Rect2,114,30,red,Rect3,112,38,red,Rect4,46,36,yellow,Rect5,304,73,blue,31
8858,Rect1,68,16,orange,Rect2,110,34,red,Rect3,112,34,red,Rect4,48,32,yellow,Rect5,304,75,blue,31
8859,Rect1,62,20,orange,Rect2,112,34,red,Rect3,110,40,red,Rect4,48,32,yellow,Rect5,304,73,blue,31
8860,Rect1,62,12,orange,Rect2,114,38,red,Rect3,116,36,red,Rect4,40,32,yellow,Rect5,304,75,blue,31
8861,Rect1,68,12,orange,Rect2,114,30,red,Rect3,112,32,red,Rect4,40,32,yellow,Rect5,304,69,blue,31
8862,Rect1,68,16,orange,Rect2,120,30,red,Rect3,110,34,red,Rect4,46,32,yellow,Rect5,302,69,blue,31
8863,Rect1,60,22,orange,Rect2,120,34,red,Rect3,118,36,red,Rect4,40,34,yellow,Rect5,306,71,blue,31
8864,Rect1,60,18,orange,Rect2,120,38,red,Rect3,110,32,red,Rect4,44,40,yellow,Rect5,302,75,blue,31
8865,Rect1,62,20,orange,Rect2,118,36,red,Rect3,118,32,red,Rect4,44,30,yellow,Rect5,310,67,blue,31
8866,Rect1,66,14,orange,Rect2,114,30,red,Rect3,112,40,red,Rect4,40,34,yellow,Rect5,306,67,blue,31
8867,Rect1,60,18,orange,Rect2,118,40,red,Rect3,116,36,red,Rect4,46,34,yellow,Rect5,308,73,blue,31
8868,Rect1,68,16,orange,Rect2,110,34,red,Rect3,114,34,red,Rect4,50,38,yellow,Rect5,304,73,blue,31
8869,Rect1,64,14,orange,Rect2,110,36,red,Rect3,110,38,red,Rect4,40,40,yellow,Rect5,300,75,blue,31
8870,Rect1,60,18,orange,Rect2,118,34,red,Rect3,114,34,red,Rect4,44,36,yellow,Rect5,302,73,blue,31
8871,Rect1,62,22,orange,Rect2,114,40,red,Rect3,116,30,red,Rect4,50,38,yellow,Rect5,306,69,blue,31
8872,Rect1,60,14,orange,Rect2,112,40,red,Rect3,112,34,red,Rect4,40,34,yellow,Rect5,300,65,blue,31
8873,Rect1,62,22,orange,Rect2,112,38,red,Rect3,116,38,red,Rect4,50,38,yellow,Rect5,300,67,blue,31
8874,Rect1,64,12,orange,Rect2,114,36,red,Rect3,110,32,red,Rect4,40,32,yellow,Rect5,300,75,blue,31
8875,Rect1,70,20,orange,Rect2,116,32,red,Rect3,110,38,red,Rect4,42,36,yellow,Rect5,306,71,blue,31
8876,Rect1,68,18,orange,Rect2,118,32,red,Rect3,118,30,red,Rect4,42,34,yellow,Rect5,300,65,blue,31
8877,Rect1,70,16,orange,Rect2,118,30,red,Rect3,118,40,red,Rect4,42,38,yellow,Rect5,304,67,blue,31
8878,Rect1,60,12,orange,Rect2,116,36,red,Rect3,112,36,red,Rect4,44,36,yellow,Rect5,302,67,blue,31
8879,Rect1,70,22,orange,Rect2,118,30,red,Rect3,118,34,red,Rect4,40,34,yellow,Rect5,300,73,blue,31
8880,Rect1,62,12,orange,Rect2,118,34,red,Rect3,120,38,red,Rect4,50,34,yellow,Rect5,306,71,blue,31
8881,Rect1,70,18,orange,Rect2,118,34,red,Rect3,114,36,red,Rect4,42,32,yellow,Rect5,304,65,blue,31
8882,Rect1,62,18,orange,Rect2,114,32,red,Rect3,118,30,red,Rect4,46,30,yellow,Rect5,308,69,blue,31
8883,Rect1,60,14,orange,Rect2,120,30,red,Rect3,112,40,red,Rect4,42,36,yellow,Rect5,302,69,blue,31
8884,Rect1,60,16,orange,Rect2,116,40,red,Rect3,112,30,red,Rect4,48,32,yellow,Rect5,302,71,blue,31
8885,Rect1,66,22,orange,Rect2,116,38,red,Rect3,114,32,red,Rect4,46,30,yellow,Rect5,300,73,blue,31
8886,Rect1,70,12,orange,Rect2,116,34,red,Rect3,110,36,red,Rect4,40,30,yellow,Rect5,308,75,blue,31
8887,Rect1,60,12,orange,Rect2,114,32,red,Rect3,110,30,red,Rect4,46,30,yellow,Rect5,302,71,blue,31
8888,Rect1,70,20,orange,Rect2,116,36,red,Rect3,112,32,red,Rect4,46,40,yellow,Rect5,302,67,blue,31
8889,Rect1,64,12,orange,Rect2,110,36,red,Rect3,118,36,red,Rect4,40,34,yellow,Rect5,304,73,blue,31
8890,Rect1,64,18,orange,Rect2,116,30,red,Rect3,112,36,red,Rect4,50,36,yellow,Rect5,302,69,blue,31
8891,Rect1,70,12,orange,Rect2,116,36,red,Rect3,112,30,red,Rect4,50,30,yellow,Rect5,300,67,blue,31
8892,Rect1,60,12,orange,Rect2,118,36,red,Rect3,116,38,red,Rect4,42,30,yellow,Rect5,300,71,blue,31
8893,Rect1,66,22,orange,Rect2,118,34,red,Rect3,110,38,red,Rect4,44,36,yellow,Rect5,306,65,blue,31
8894,Rect1,68,14,orange,Rect2,114,36,red,Rect3,118,38,red,Rect4,48,30,yellow,Rect5,306,67,blue,31
8895,Rect1,70,18,orange,Rect2,112,36,red,Rect3,112,38,red,Rect4,42,40,yellow,Rect5,302,71,blue,31
8896,Rect1,68,20,orange,Rect2,120,34,red,Rect3,118,36,red,Rect4,46,36,yellow,Rect5,306,73,blue,31
8897,Rect1,68,16,orange,Rect2,120,38,red,Rect3,118,34,red,Rect4,46,34,yellow,Rect5,306,73,blue,31
8898,Rect1,68,14,orange,Rect2,118,34,red,Rect3,116,36,red,Rect4,44,40,yellow,Rect5,302,69,blue,31
8899,Rect1,64,12,orange,Rect2,120,30,red,Rect3,120,32,red,Rect4,42,32,yellow,Rect5,310,73,blue,31
8900,Rect1,68,20,orange,Rect2,118,34,red,Rect3,110,32,red,Rect4,44,38,yellow,Rect5,310,71,blue,31
8901,Rect1,60,14,orange,Rect2,116,34,red,Rect3,110,40,red,Rect4,44,30,yellow,Rect5,306,69,blue,31
8902,Rect1,66,16,orange,Rect2,112,38,red,Rect3,118,32,red,Rect4,44,36,yellow,Rect5,302,67,blue,31
8903,Rect1,62,16,orange,Rect2,114,30,red,Rect3,112,36,red,Rect4,40,38,yellow,Rect5,308,67,blue,31
8904,Rect1,64,16,orange,Rect2,110,30,red,Rect3,114,32,red,Rect4,40,36,yellow,Rect5,304,67,blue,31
8905,Rect1,60,16,orange,Rect2,118,34,red,Rect3,116,32,red,Rect4,44,32,yellow,Rect5,308,69,blue,31
8906,Rect1,66,20,orange,Rect2,118,38,red,Rect3,110,36,red,Rect4,46,32,yellow,Rect5,304,73,blue,31
8907,Rect1,62,12,orange,Rect2,112,36,red,Rect3,114,34,red,Rect4,46,30,yellow,Rect5,306,71,blue,31
8908,Rect1,68,14,orange,Rect2,114,38,red,Rect3,114,36,red,Rect4,44,36,yellow,Rect5,302,69,blue,31
8909,Rect1,64,12,orange,Rect2,114,34,red,Rect3,118,38,red,Rect4,46,36,yellow,Rect5,308,67,blue,31
8910,Rect1,70,14,orange,Rect2,112,38,red,Rect3,110,34,red,Rect4,50,32,yellow,Rect5,306,67,blue,31
8911,Rect1,66,18,orange,Rect2,110,34,red,Rect3,114,34,red,Rect4,50,34,yellow,Rect5,306,71,blue,31
8912,Rect1,66,12,orange,Rect2,112,38,red,Rect3,116,36,red,Rect4,48,32,yellow,Rect5,304,69,blue,31
8913,Rect1,64,16,orange,Rect2,118,32,red,Rect3,116,32,red,Rect4,44,36,yellow,Rect5,302,71,blue,31
8914,Rect1,62,18,orange,Rect2,114,30,red,Rect3,118,32,red,Rect4,44,40,yellow,Rect5,306,73,blue,31
8915,Rect1,68,14,orange,Rect2,112,32,red,Rect3,114,30,red,Rect4,46,34,yellow,Rect5,302,65,blue,31
8916,Rect1,62,14,orange,Rect2,118,38,red,Rect3,112,36,red,Rect4,42,34,yellow,Rect5,302,69,blue,31
8917,Rect1,64,18,orange,Rect2,110,36,red,Rect3,116,32,red,Rect4,46,36,yellow,Rect5,306,67,blue,31
8918,Rect1,64,16,orange,Rect2,118,32,red,Rect3,118,34,red,Rect4,44,32,yellow,Rect5,308,73,blue,31
8919,Rect1,66,12,orange,Rect2,110,34,red,Rect3,120,36,red,Rect4,42,38,yellow,Rect5,304,67,blue,31
8920,Rect1,68,16,orange,Rect2,118,36,red,Rect3,116,32,red,Rect4,46,38,yellow,Rect5,300,73,blue,31
8921,Rect1,64,20,orange,Rect2,110,38,red,Rect3,118,32,red,Rect4,48,34,yellow,Rect5,302,65,blue,31
8922,Rect1,62,18,orange,Rect2,118,36,red,Rect3,110,36,red,Rect4,40,40,yellow,Rect5,302,69,blue,31
8923,Rect1,62,22,orange,Rect2,112,38,red,Rect3,116,34,red,Rect4,46,32,yellow,Rect5,306,69,blue,31
8924,Rect1,62,22,orange,Rect2,118,36,red,Rect3,116,38,red,Rect4,44,38,yellow,Rect5,306,69,blue,31
8925,Rect1,64,12,orange,Rect2,114,32,red,Rect3,120,32,red,Rect4,46,36,yellow,Rect5,304,73,blue,31
8926,Rect1,66,22,orange,Rect2,116,38,red,Rect3,116,38,red,Rect4,50,34,yellow,Rect5,302,71,blue,31
8927,Rect1,60,14,orange,Rect2,114,32,red,Rect3,110,40,red,Rect4,40,36,yellow,Rect5,302,73,blue,31
8928,Rect1,60,16,orange,Rect2,114,32,red,Rect3,112,40,red,Rect4,44,32,yellow,Rect5,304,69,blue,31
8929,Rect1,68,12,orange,Rect2,116,30,red,Rect3,116,38,red,Rect4,44,32,yellow,Rect5,308,65,blue,31
8930,Rect1,62,12,orange,Rect2,118,36,red,Rect3,116,36,red,Rect4,48,32,yellow,Rect5,308,69,blue,31
8931,Rect1,62,18,orange,Rect2,118,36,red,Rect3,112,34,red,Rect4,48,34,yellow,Rect5,302,71,blue,31
8932,Rect1,60,20,orange,Rect2,116,32,red,Rect3,116,40,red,Rect4,48,32,yellow,Rect5,304,73,blue,31
8933,Rect1,68,18,orange,Rect2,110,30,red,Rect3,110,40,red,Rect4,40,30,yellow,Rect5,300,67,blue,31
8934,Rect1,70,18,orange,Rect2,116,30,red,Rect3,112,30,red,Rect4,46,40,yellow,Rect5,300,69,blue,31
8935,Rect1,60,18,orange,Rect2,120,36,red,Rect3,114,38,red,Rect4,40,30,yellow,Rect5,302,71,blue,31
8936,Rect1,68,16,orange,Rect2,118,34,red,Rect3,118,36,red,Rect4,44,38,yellow,Rect5,300,73,blue,31
8937,Rect1,64,16,orange,Rect2,110,32,red,Rect3,112,34,red,Rect4,46,38,yellow,Rect5,306,73,blue,31
8938,Rect1,68,14,orange,Rect2,112,34,red,Rect3,118,32,red,Rect4,42,36,yellow,Rect5,310,69,blue,31
8939,Rect1,70,20,orange,Rect2,110,36,red,Rect3,110,34,red,Rect4,50,40,yellow,Rect5,310,69,blue,31
8940,Rect1,68,12,orange,Rect2,120,40,red,Rect3,112,38,red,Rect4,42,40,yellow,Rect5,306,67,blue,31
8941,Rect1,62,20,orange,Rect2,114,38,red,Rect3,114,32,red,Rect4,44,32,yellow,Rect5,300,73,blue,31
8942,Rect1,66,12,orange,Rect2,116,36,red,Rect3,114,36,red,Rect4,44,34,yellow,Rect5,302,73,blue,31
8943,Rect1,60,14,orange,Rect2,116,30,red,Rect3,112,30,red,Rect4,40,36,yellow,Rect5,302,67,blue,31
8944,Rect1,62,22,orange,Rect2,114,30,red,Rect3,112,40,red,Rect4,46,34,yellow,Rect5,306,71,blue,31
8945,Rect1,60,16,orange,Rect2,116,36,red,Rect3,114,38,red,Rect4,48,38,yellow,Rect5,310,67,blue,31
8946,Rect1,66,14,orange,Rect2,116,38,red,Rect3,116,38,red,Rect4,46,36,yellow,Rect5,304,67,blue,31
8947,Rect1,64,20,orange,Rect2,118,36,red,Rect3,120,36,red,Rect4,50,34,yellow,Rect5,300,65,blue,31
8948,Rect1,68,14,orange,Rect2,114,34,red,Rect3,114,30,red,Rect4,40,32,yellow,Rect5,308,73,blue,31
8949,Rect1,68,16,orange,Rect2,110,38,red,Rect3,118,36,red,Rect4,44,36,yellow,Rect5,306,65,blue,31
8950,Rect1,62,12,orange,Rect2,114,40,red,Rect3,116,36,red,Rect4,48,34,yellow,Rect5,304,65,blue,31
8951,Rect1,62,14,orange,Rect2,116,32,red,Rect3,118,38,red,Rect4,44,34,yellow,Rect5,306,67,blue,31
8952,Rect1,68,16,orange,Rect2,116,34,red,Rect3,118,40,red,Rect4,40,38,yellow,Rect5,300,73,blue,31
8953,Rect1,70,22,orange,Rect2,118,34,red,Rect3,116,40,red,Rect4,40,34,yellow,Rect5,300,69,blue,31
8954,Rect1,62,14,orange,Rect2,110,38,red,Rect3,116,40,red,Rect4,48,36,yellow,Rect5,302,71,blue,31
8955,Rect1,60,14,orange,Rect2,110,34,red,Rect3,114,36,red,Rect4,46,32,yellow,Rect5,300,69,blue,31
8956,Rect1,68,18,orange,Rect2,114,32,red,Rect3,116,30,red,Rect4,48,32,yellow,Rect5,306,67,blue,31
